stem,img_path,direction,edge,xmin,ymin,xmax,ymax,bbox_w,bbox_h,cx,cy,xmin_norm,ymin_norm,xmax_norm,ymax_norm,bbox_w_norm,bbox_h_norm,cx_norm,cy_norm,aspect_ratio,offscreen_dist
image_486,../data/train_data/train_data/image_486.png,0,left,-192.81456470489502,225.41549110412598,-127.75065422058105,371.5712776184082,65.06391048431396,146.15578651428223,-160.28260946273804,298.4933843612671,-0.2677980065345764,0.4696156064669291,-0.17743146419525146,0.7741068283716838,0.09036654233932495,0.30449122190475464,-0.22261473536491394,0.6218612174193064,2.246341872573405,127.75065422058105
image_487,../data/train_data/train_data/image_487.png,1,right,823.1993007659912,227.36942672729492,913.040943145752,374.7262706756592,89.84164237976074,147.35684394836426,868.1201219558716,301.04784870147705,1.1433323621749878,0.47368630568186443,1.2681124210357666,0.78067973057429,0.12478005886077881,0.30699342489242554,1.2057223916053772,0.6271830181280772,1.640184217976411,103.19930076599121
image_489,../data/train_data/train_data/image_489.png,0,right,844.5420455932617,224.1329803466797,885.5404472351074,361.44844913482666,40.9984016418457,137.31546878814697,865.0412464141846,292.7907147407532,1.1729750633239746,0.4669437090555827,1.229917287826538,0.7530176023642222,0.05694222450256348,0.2860738933086395,1.2014461755752563,0.6099806557099025,3.3492883451337687,124.54204559326172
image_490,../data/train_data/train_data/image_490.png,0,left,-184.88636255264282,220.44615173339844,-147.81800866127014,389.72431802749634,37.06835389137268,169.2781662940979,-166.35218560695648,305.0852348804474,-0.25678661465644836,0.45926281611124675,-0.20530278980731964,0.811925662557284,0.05148382484912872,0.3526628464460373,-0.231044702231884,0.6355942393342654,4.566649136623675,147.81800866127014
image_491,../data/train_data/train_data/image_491.png,0,right,815.3362655639648,227.1991958618164,889.29030418396,363.93507146835327,73.95403861999512,136.73587560653687,852.3132848739624,295.56713366508484,1.1324114799499512,0.47333165804545085,1.2351254224777222,0.7581980655590693,0.102713942527771,0.28486640751361847,1.1837684512138367,0.6157648618022601,1.8489304730082352,95.33626556396484
image_494,../data/train_data/train_data/image_494.png,1,left,-272.6038885116577,216.32633590698242,-196.4681625366211,425.52647972106934,76.13572597503662,209.2001438140869,-234.5360255241394,320.9264078140259,-0.3786165118217468,0.45067986647288005,-0.2728724479675293,0.8865134994188945,0.10574406385421753,0.4358336329460144,-0.32574447989463806,0.6685966829458873,2.747726394343169,196.4681625366211
image_495,../data/train_data/train_data/image_495.png,1,left,-148.1857395172119,224.84649085998535,-108.62671852111816,356.1849822998047,39.55902099609375,131.33849143981934,-128.40622901916504,290.515736579895,-0.20581352710723877,0.46843018929163616,-0.1508704423904419,0.7420520464579264,0.054943084716796875,0.2736218571662903,-0.17834198474884033,0.6052411178747813,3.3200642516605336,108.62671852111816
image_497,../data/train_data/train_data/image_497.png,1,right,791.9417381286621,226.99220085144043,850.3049755096436,349.1734447479248,58.363237380981445,122.18124389648438,821.1233568191528,288.0828227996826,1.099919080734253,0.4729004184405009,1.1809791326522827,0.7274446765581767,0.08106005191802979,0.2545442581176758,1.1404491066932678,0.6001725474993388,2.09346241537141,71.94173812866211
image_498,../data/train_data/train_data/image_498.png,1,left,-245.07936000823975,222.28450202941895,-119.71028208732605,430.9257950782776,125.3690779209137,208.64129304885864,-182.3948210477829,326.60514855384827,-0.3403880000114441,0.4630927125612895,-0.16626428067684174,0.897762073079745,0.17412371933460236,0.4346693605184555,-0.2533261403441429,0.6804273928205172,1.664216539747348,119.71028208732605
image_5,../data/train_data/train_data/image_5.png,1,left,-166.9759225845337,223.75564002990723,-118.48630428314209,369.3323769569397,48.4896183013916,145.57673692703247,-142.7311134338379,296.54400849342346,-0.23191100358963013,0.46615758339564006,-0.164564311504364,0.7694424519936244,0.06734669208526611,0.3032848685979843,-0.19823765754699707,0.6178000176946322,3.0022248478465454,118.48630428314209
image_500,../data/train_data/train_data/image_500.png,1,right,847.210865020752,225.82498931884766,932.9390716552734,388.8497462272644,85.72820663452148,163.02475690841675,890.0749683380127,307.33736777305603,1.1766817569732666,0.4704687277475993,1.2957487106323242,0.8101036379734675,0.11906695365905762,0.3396349102258682,1.2362152338027954,0.6402861828605334,1.901646649432756,127.21086502075195
image_501,../data/train_data/train_data/image_501.png,1,right,852.2255229949951,222.8167381286621,968.3165073394775,430.0922431945801,116.09098434448242,207.27550506591797,910.2710151672363,326.4544906616211,1.183646559715271,0.46420153776804607,1.3448840379714966,0.8960255066553752,0.16123747825622559,0.4318239688873291,1.2642652988433838,0.6801135222117106,1.7854573827271487,132.22552299499512
image_502,../data/train_data/train_data/image_502.png,0,left,-152.37635850906372,225.70187950134277,-114.18806433677673,349.2865409851074,38.18829417228699,123.58466148376465,-133.28221142292023,287.4942102432251,-0.2116338312625885,0.4702122489611308,-0.1585945338010788,0.7276802937189738,0.053039297461509705,0.257468044757843,-0.18511418253183365,0.5989462713400523,3.2361922458806576,114.18806433677673
image_503,../data/train_data/train_data/image_503.png,0,left,-259.4420528411865,220.65952682495117,-132.81922459602356,429.8149743080139,126.62282824516296,209.15544748306274,-196.13063871860504,325.23725056648254,-0.36033618450164795,0.4597073475519816,-0.18447114527225494,0.8954478631416957,0.175865039229393,0.43574051558971405,-0.27240366488695145,0.6775776053468386,1.6517988926775733,132.81922459602356
image_505,../data/train_data/train_data/image_505.png,1,left,-210.8564329147339,221.44696617126465,-136.36555552482605,393.64067935943604,74.49087738990784,172.1937131881714,-173.61099421977997,307.54382276535034,-0.2928561568260193,0.4613478461901347,-0.18939660489559174,0.8200847486654917,0.10345955193042755,0.35873690247535706,-0.2411263808608055,0.6407162974278132,2.3116080682854263,136.36555552482605
image_506,../data/train_data/train_data/image_506.png,1,left,-213.1899333000183,220.42226219177246,-160.79177856445312,394.17915964126587,52.398154735565186,173.7568974494934,-186.99085593223572,307.30071091651917,-0.29609712958335876,0.4592130462328593,-0.22332191467285156,0.8212065825859706,0.0727752149105072,0.36199353635311127,-0.25970952212810516,0.6402098144094149,3.316088101315448,160.79177856445312
image_507,../data/train_data/train_data/image_507.png,1,left,-138.69989275932312,224.9015941619873,-110.27698516845703,353.4111633300781,28.42290759086609,128.50956916809082,-124.48843896389008,289.1563787460327,-0.19263873994350433,0.46854498783747356,-0.15316247940063477,0.7362732569376628,0.03947626054286957,0.2677282691001892,-0.17290060967206955,0.6024091223875682,4.5213378946983,110.27698516845703
image_508,../data/train_data/train_data/image_508.png,0,right,831.549768447876,221.15731620788574,978.0128860473633,449.37686467170715,146.4631175994873,228.2195484638214,904.7813272476196,335.26709043979645,1.1549302339553833,0.46074440876642864,1.358351230621338,0.9362018013993899,0.2034209966659546,0.4754573926329613,1.2566407322883606,0.6984731050829093,1.5582049064932666,111.54976844787598
image_511,../data/train_data/train_data/image_511.png,1,left,-167.5059700012207,222.19875717163086,-131.25332951545715,376.7107048034668,36.25264048576355,154.51194763183594,-149.37964975833893,299.4547309875488,-0.23264718055725098,0.46291407744089763,-0.1822962909936905,0.7848139683405558,0.050350889563560486,0.3218998908996582,-0.20747173577547073,0.6238640228907267,4.262088100658846,131.25332951545715
image_512,../data/train_data/train_data/image_512.png,1,left,-240.2087903022766,220.09850883483887,-109.00773167610168,437.8273012638092,131.20105862617493,217.72879242897034,-174.60826098918915,328.96290504932404,-0.33362331986427307,0.458538560072581,-0.151399627327919,0.9121402109662692,0.18222369253635406,0.4536016508936882,-0.24251147359609604,0.6853393855194251,1.6595048447690872,109.00773167610168
image_513,../data/train_data/train_data/image_513.png,0,right,812.1982097625732,225.71558380126953,903.984260559082,378.53929901123047,91.78605079650879,152.82371520996094,858.0912351608276,302.12744140625,1.128053069114685,0.4702407995859782,1.2555336952209473,0.7886235396067302,0.1274806261062622,0.31838274002075195,1.1917933821678162,0.6294321695963542,1.6649993532108018,92.19820976257324
image_514,../data/train_data/train_data/image_514.png,1,left,-309.10366773605347,218.74802017211914,-206.25768899917603,447.2578730583191,102.84597873687744,228.50985288619995,-257.68067836761475,333.0029466152191,-0.4293106496334076,0.4557250420252482,-0.2864690124988556,0.9317872355381648,0.142841637134552,0.47606219351291656,-0.3578898310661316,0.6937561387817065,2.2218647310540227,206.25768899917603
image_515,../data/train_data/train_data/image_515.png,1,right,818.558349609375,225.11236572265625,847.4319648742676,352.2191038131714,28.873615264892578,127.10673809051514,832.9951572418213,288.6657347679138,1.1368865966796875,0.46898409525553386,1.1769888401031494,0.7337897996107737,0.040102243423461914,0.26480570435523987,1.1569377183914185,0.6013869474331538,4.402176067126038,98.558349609375
image_516,../data/train_data/train_data/image_516.png,1,left,-290.06601333618164,219.8596706390381,-172.20890164375305,446.87761092185974,117.85711169242859,227.01794028282166,-231.13745748996735,333.3686407804489,-0.40286946296691895,0.458040980497996,-0.23917903006076813,0.9309950227538745,0.16369043290615082,0.47295404225587845,-0.32102424651384354,0.6945180016259352,1.9262133359866294,172.20890164375305
image_517,../data/train_data/train_data/image_517.png,0,right,831.0842227935791,226.9253387451172,907.9662895202637,372.2723355293274,76.88206672668457,145.3469967842102,869.5252561569214,299.5988371372223,1.1542836427688599,0.4727611223856608,1.2610642910003662,0.7755673656860987,0.10678064823150635,0.3028062433004379,1.207673966884613,0.6241642440358798,1.8905188553387642,111.0842227935791
image_519,../data/train_data/train_data/image_519.png,1,left,-277.77008056640625,220.99749946594238,-169.15244936943054,433.4775986671448,108.61763119697571,212.4800992012024,-223.4612649679184,327.2375490665436,-0.3857917785644531,0.4604114572207133,-0.23493395745754242,0.9030783305565516,0.1508578211069107,0.4426668733358383,-0.31036286801099777,0.6817448938886325,1.9562210744209139,169.15244936943054
image_52,../data/train_data/train_data/image_52.png,1,left,-187.92927503585815,227.51799964904785,-95.31020522117615,375.0593509674072,92.619069814682,147.54135131835938,-141.61974012851715,301.28867530822754,-0.26101288199424744,0.47399583260218303,-0.13237528502941132,0.7813736478487651,0.12863759696483612,0.30737781524658203,-0.19669408351182938,0.627684740225474,1.592991072071543,95.31020522117615
image_521,../data/train_data/train_data/image_521.png,1,left,-188.40473413467407,225.20655059814453,-117.87700295448303,366.8074312210083,70.52773118019104,141.60088062286377,-153.14086854457855,296.0069909095764,-0.261673241853714,0.46918031374613445,-0.1637180596590042,0.7641821483771006,0.09795518219470978,0.2950018346309662,-0.2126956507563591,0.6166812310616175,2.007733387326585,117.87700295448303
image_522,../data/train_data/train_data/image_522.png,1,left,-175.62247395515442,228.91460800170898,-100.9923791885376,354.1384210586548,74.63009476661682,125.2238130569458,-138.307426571846,291.5265145301819,-0.24392010271549225,0.4769054333368937,-0.14026719331741333,0.7377883772055308,0.10365290939807892,0.2608829438686371,-0.1920936480164528,0.6073469052712123,1.6779264912974534,100.9923791885376
image_524,../data/train_data/train_data/image_524.png,1,right,808.8937282562256,225.03265762329102,884.9156856536865,382.53764295578003,76.02195739746094,157.504985332489,846.904706954956,303.7851502895355,1.12346351146698,0.4688180367151896,1.229049563407898,0.7969534228245417,0.10558605194091797,0.3281353861093521,1.176256537437439,0.6328857297698657,2.0718354370832017,88.89372825622559
image_525,../data/train_data/train_data/image_525.png,0,right,821.8957901000977,221.6445198059082,942.3415660858154,423.0902256965637,120.44577598571777,201.44570589065552,882.1186780929565,322.36737275123596,1.14152193069458,0.46175941626230876,1.3088077306747437,0.8814379702011744,0.16728579998016357,0.41967855393886566,1.2251648306846619,0.6715986932317416,1.6725012084653144,101.89579010009766
image_526,../data/train_data/train_data/image_526.png,0,right,850.2496147155762,217.3517837524414,934.8270034790039,434.7252371311188,84.57738876342773,217.37345337867737,892.53830909729,326.0385104417801,1.1809022426605225,0.4528162161509196,1.2983708381652832,0.9056775773564975,0.11746859550476074,0.45286136120557785,1.2396365404129028,0.6792468967537085,2.5701130829032195,130.24961471557617
image_529,../data/train_data/train_data/image_529.png,0,left,-162.82243609428406,227.41609001159668,-98.25855374336243,358.9059867858887,64.56388235092163,131.489896774292,-130.54049491882324,293.1610383987427,-0.2261422723531723,0.4737835208574931,-0.13647021353244781,0.7477208058039347,0.08967205882072449,0.27393728494644165,-0.18130624294281006,0.6107521633307139,2.036585967052135,98.25855374336243
image_53,../data/train_data/train_data/image_53.png,1,left,-272.4267554283142,223.8524570465088,-163.7584090232849,410.3942289352417,108.6683464050293,186.5417718887329,-218.09258222579956,317.12334299087524,-0.3783704936504364,0.46635928551356,-0.22744223475456238,0.8549879769484202,0.15092825889587402,0.38862869143486023,-0.3029063642024994,0.6606736312309901,1.7166155376419674,163.7584090232849
image_530,../data/train_data/train_data/image_530.png,0,left,-275.75698614120483,222.61855506896973,-168.07672262191772,402.0909824371338,107.68026351928711,179.47242736816406,-221.91685438156128,312.35476875305176,-0.3829958140850067,0.46378865639368694,-0.23343989253044128,0.8376895467440287,0.14955592155456543,0.3739008903503418,-0.308217853307724,0.6507391015688578,1.6667160861471881,168.07672262191772
image_532,../data/train_data/train_data/image_532.png,0,left,-211.36609554290771,224.49160957336426,-116.09707832336426,401.56298780441284,95.26901721954346,177.07137823104858,-163.731586933136,313.02729868888855,-0.2935640215873718,0.4676908532778422,-0.1612459421157837,0.8365895579258601,0.13231807947158813,0.3688987046480179,-0.22740498185157776,0.6521402056018512,1.8586460047445963,116.09707832336426
image_533,../data/train_data/train_data/image_533.png,1,left,-205.6749415397644,227.4980297088623,-122.79185056686401,369.9636688232422,82.88309097290039,142.46563911437988,-164.2333960533142,298.73084926605225,-0.28565964102745056,0.4739542285601298,-0.17054423689842224,0.7707576433817546,0.11511540412902832,0.29680341482162476,-0.2281019389629364,0.6223559359709422,1.7188745912113812,122.79185056686401
image_534,../data/train_data/train_data/image_534.png,0,left,-164.93972897529602,227.49336624145508,-98.21916818618774,363.5737099647522,66.72056078910828,136.08034372329712,-131.57944858074188,295.53353810310364,-0.22908295691013336,0.4739445130030314,-0.1364155113697052,0.7574452290932338,0.09266744554042816,0.28350071609020233,-0.18274923413991928,0.6156948710481326,2.0395563543511375,98.21916818618774
image_535,../data/train_data/train_data/image_535.png,1,left,-240.09461402893066,222.87453079223633,-140.18299341201782,409.0231194496155,99.91162061691284,186.14858865737915,-190.13880372047424,315.9488251209259,-0.33346474170684814,0.46432193915049236,-0.19469860196113586,0.8521314988533656,0.13876613974571228,0.38780955970287323,-0.264081671833992,0.658226719001929,1.8631325115936341,140.18299341201782
image_537,../data/train_data/train_data/image_537.png,1,right,839.8019599914551,223.73332405090332,871.9569683074951,364.4186201095581,32.15500831604004,140.68529605865479,855.8794641494751,294.0759720802307,1.1663916110992432,0.46611109177271526,1.211051344871521,0.7592054585615794,0.04465973377227783,0.29309436678886414,1.188721477985382,0.6126582751671473,4.3752218838169625,119.80195999145508
image_539,../data/train_data/train_data/image_539.png,1,right,799.1773509979248,227.5130500793457,862.6931762695312,358.3763542175293,63.515825271606445,130.8633041381836,830.935263633728,292.9447021484375,1.1099685430526733,0.4739855209986369,1.1981849670410156,0.7466174046198527,0.08821642398834229,0.2726318836212158,1.1540767550468445,0.6103014628092448,2.0603259672465213,79.1773509979248
image_54,../data/train_data/train_data/image_54.png,1,left,-192.1303653717041,223.84247207641602,-96.83774471282959,391.7009630203247,95.29262065887451,167.8584909439087,-144.48405504226685,307.77171754837036,-0.26684772968292236,0.4663384834925334,-0.13449686765670776,0.8160436729590098,0.1323508620262146,0.34970518946647644,-0.20067229866981506,0.6411910782257716,1.7615056631174324,96.83774471282959
image_540,../data/train_data/train_data/image_540.png,1,right,879.906005859375,217.0588150024414,931.159029006958,421.4964463710785,51.25302314758301,204.43763136863708,905.5325174331665,319.27763068675995,1.2220916748046875,0.4522058645884196,1.2932764291763306,0.8781175966064135,0.07118475437164307,0.4259117320179939,1.257684051990509,0.6651617305974166,3.9887916617125043,159.906005859375
image_541,../data/train_data/train_data/image_541.png,0,right,869.368143081665,221.36831665039062,988.3247566223145,416.2268319129944,118.95661354064941,194.85851526260376,928.8464498519897,318.7975742816925,1.2074557542800903,0.46118399302164714,1.3726732730865479,0.8671392331520716,0.16521751880645752,0.4059552401304245,1.290064513683319,0.6641616130868594,1.6380637399030986,149.36814308166504
image_542,../data/train_data/train_data/image_542.png,0,right,856.2442016601562,220.15281105041504,922.8596305847168,406.0365333557129,66.61542892456055,185.88372230529785,889.5519161224365,313.09467220306396,1.1892280578613281,0.45865168968836467,1.2817494869232178,0.8459094444910685,0.09252142906188965,0.38725775480270386,1.235488772392273,0.6522805670897166,2.7904004418526545,136.24420166015625
image_543,../data/train_data/train_data/image_543.png,1,left,-206.89601182937622,223.1698455810547,-107.06376314163208,396.30974197387695,99.83224868774414,173.13989639282227,-156.97988748550415,309.7397937774658,-0.28735557198524475,0.46493717829386394,-0.14869967103004456,0.8256452957789103,0.1386559009552002,0.3607081174850464,-0.21802762150764465,0.6452912370363871,1.7343082888413162,107.06376314163208
image_544,../data/train_data/train_data/image_544.png,1,left,-128.53023290634155,225.69209480285645,-101.47363185882568,346.5258541107178,27.05660104751587,120.83375930786133,-115.00193238258362,286.1089744567871,-0.17851421236991882,0.4701918641726176,-0.14093559980392456,0.721928862730662,0.03757861256599426,0.25173699855804443,-0.1597249060869217,0.5960603634516398,4.465962265387927,101.47363185882568
image_545,../data/train_data/train_data/image_545.png,1,right,853.992862701416,223.00339126586914,930.4588222503662,394.7718348503113,76.4659595489502,171.76844358444214,892.2258424758911,308.8876130580902,1.1861011981964111,0.4645903984705607,1.2923039197921753,0.8224413226048152,0.10620272159576416,0.35785092413425446,1.2392025589942932,0.643515860537688,2.2463386923757023,133.99286270141602
image_547,../data/train_data/train_data/image_547.png,1,right,820.1593494415283,220.97924613952637,936.4413928985596,434.28624534606934,116.28204345703125,213.30699920654297,878.300371170044,327.63274574279785,1.1391102075576782,0.4603734294573466,1.3006130456924438,0.9047630111376445,0.16150283813476562,0.44438958168029785,1.219861626625061,0.6825682202974955,1.83439328089693,100.15934944152832
image_548,../data/train_data/train_data/image_548.png,0,right,843.6227989196777,223.45683479309082,967.4629211425781,417.80884170532227,123.84012222290039,194.35200691223145,905.5428600311279,320.63283824920654,1.1716983318328857,0.4655350724856059,1.343698501586914,0.8704350868860881,0.17200016975402832,0.4049000144004822,1.2576984167099,0.667985079685847,1.569378351891614,123.62279891967773
image_549,../data/train_data/train_data/image_549.png,1,left,-132.63978481292725,224.7602310180664,-101.87290549278259,351.52152919769287,30.766879320144653,126.76129817962646,-117.25634515285492,288.14088010787964,-0.18422192335128784,0.46825048128763835,-0.1414901465177536,0.7323365191618602,0.04273177683353424,0.2640860378742218,-0.16285603493452072,0.6002935002247493,4.120057054230695,101.87290549278259
image_55,../data/train_data/train_data/image_55.png,0,left,-212.53508806228638,223.93617057800293,-134.8171591758728,380.83383226394653,77.71792888641357,156.8976616859436,-173.6761236190796,302.38500142097473,-0.2951876223087311,0.4665336887041728,-0.18724605441093445,0.7934038172165553,0.10794156789779663,0.3268701285123825,-0.24121683835983276,0.629968752960364,2.018809095070623,134.8171591758728
image_550,../data/train_data/train_data/image_550.png,0,left,-154.75887894630432,225.31083488464355,-122.14278817176819,350.4000082015991,32.61609077453613,125.08917331695557,-138.45083355903625,287.85542154312134,-0.21494288742542267,0.46939757267634075,-0.16964276134967804,0.7300000170866648,0.04530012607574463,0.2606024444103241,-0.19229282438755035,0.5996987948815028,3.8351982210760385,122.14278817176819
image_551,../data/train_data/train_data/image_551.png,0,left,-151.10032439231873,224.9082317352295,-110.68013191223145,358.18562412261963,40.42019248008728,133.27739238739014,-130.89022815227509,291.54692792892456,-0.20986156165599823,0.46855881611506145,-0.15372240543365479,0.7462200502554576,0.056139156222343445,0.2776612341403961,-0.1817919835448265,0.6073894331852595,3.2972973212101424,110.68013191223145
image_553,../data/train_data/train_data/image_553.png,0,left,-308.36219787597656,214.60028076171875,-252.86585569381714,445.9204020500183,55.496342182159424,231.32012128829956,-280.61402678489685,330.26034140586853,-0.4282808303833008,0.44708391825358074,-0.3512025773525238,0.9290008376042048,0.07707825303077698,0.4819169193506241,-0.3897417038679123,0.6880423779288928,4.168204825626557,252.86585569381714
image_555,../data/train_data/train_data/image_555.png,0,right,816.678056716919,223.19937133789062,908.4372425079346,389.8054995536804,91.75918579101562,166.6061282157898,862.5576496124268,306.5024354457855,1.1342750787734985,0.46499869028727214,1.2617183923721313,0.8120947907368342,0.1274433135986328,0.3470961004495621,1.197996735572815,0.6385467405120532,1.8156888248250196,96.67805671691895
image_556,../data/train_data/train_data/image_556.png,1,left,-205.5074644088745,228.28083419799805,-114.430171251297,368.2857575416565,91.07729315757751,140.00492334365845,-159.96881783008575,298.28329586982727,-0.2854270339012146,0.47558507124582927,-0.15893079340457916,0.767261994878451,0.12649624049663544,0.29167692363262177,-0.22217891365289688,0.6214235330621402,1.537209972868086,114.430171251297
image_557,../data/train_data/train_data/image_557.png,0,right,826.4196681976318,218.71546173095703,907.4117374420166,423.0631639957428,80.99206924438477,204.34770226478577,866.9157028198242,320.8893128633499,1.147805094718933,0.4556572119394938,1.2602940797805786,0.8813815916577975,0.11248898506164551,0.4257243797183037,1.2040495872497559,0.6685194017986457,2.523058173118022,106.41966819763184
image_558,../data/train_data/train_data/image_558.png,0,right,814.7919273376465,223.99324798583984,884.1866397857666,381.8205633163452,69.39471244812012,157.82731533050537,849.4892835617065,302.90690565109253,1.1316554546356201,0.4666525999704997,1.2280369997024536,0.7954595069090525,0.0963815450668335,0.32880690693855286,1.1798462271690369,0.6310560534397761,2.274342089802562,94.79192733764648
image_559,../data/train_data/train_data/image_559.png,0,right,835.0260829925537,222.3850383758545,891.425256729126,380.4077615737915,56.399173736572266,158.022723197937,863.2256698608398,301.396399974823,1.159758448600769,0.4633021632830302,1.2380906343460083,0.792516169945399,0.07833218574523926,0.3292140066623688,1.1989245414733887,0.6279091666142146,2.8018623807509178,115.02608299255371
image_56,../data/train_data/train_data/image_56.png,0,left,-199.9834442138672,225.99009895324707,-112.92717933654785,373.11271810531616,87.05626487731934,147.1226191520691,-156.45531177520752,299.5514085292816,-0.2777547836303711,0.47081270615259807,-0.15684330463409424,0.7773181627194087,0.12091147899627686,0.3065054565668106,-0.21729904413223267,0.6240654344360034,1.6899716448827196,112.92717933654785
image_562,../data/train_data/train_data/image_562.png,0,left,-202.77474403381348,223.64320182800293,-155.27665257453918,369.2584910392761,47.49809145927429,145.6152892112732,-179.02569830417633,296.4508464336395,-0.28163158893585205,0.4659233371416728,-0.21566201746463776,0.7692885229984919,0.0659695714712143,0.30336518585681915,-0.2486468032002449,0.6176059300700824,3.065708215584332,155.27665257453918
image_563,../data/train_data/train_data/image_563.png,1,left,-222.67081260681152,216.0016384124756,-154.99401211738586,434.4937410354614,67.67680048942566,218.49210262298584,-188.8324123620987,325.2476897239685,-0.30926501750946045,0.45000341335932414,-0.21526946127414703,0.905195293823878,0.09399555623531342,0.45519188046455383,-0.26226723939180374,0.6775993535916011,3.228463831665989,154.99401211738586
image_564,../data/train_data/train_data/image_564.png,1,left,-247.3884630203247,218.30381774902344,-154.09022569656372,426.80165910720825,93.29823732376099,208.49784135818481,-200.7393443584442,322.55273842811584,-0.34359508752822876,0.4547996203104655,-0.2140142023563385,0.8891701231400172,0.12958088517189026,0.4343705028295517,-0.27880464494228363,0.6719848717252414,2.234745771612612,154.09022569656372
image_565,../data/train_data/train_data/image_565.png,0,left,-156.52315020561218,226.68109321594238,-104.01391983032227,347.76798152923584,52.50923037528992,121.08688831329346,-130.26853501796722,287.2245373725891,-0.21739326417446136,0.4722522775332133,-0.14446377754211426,0.724516628185908,0.0729294866323471,0.2522643506526947,-0.1809285208582878,0.5983844528595607,2.3060114849878888,104.01391983032227
image_568,../data/train_data/train_data/image_568.png,0,left,-295.17165184020996,222.84892463684082,-156.1268699169159,434.71884989738464,139.04478192329407,211.86992526054382,-225.64926087856293,328.78388726711273,-0.40996062755584717,0.4642685929934184,-0.2168428748846054,0.9056642706195513,0.19311775267124176,0.44139567762613297,-0.3134017512202263,0.6849664318064849,1.5237531558532325,156.1268699169159
image_57,../data/train_data/train_data/image_57.png,1,right,812.0327281951904,220.9802761077881,925.3971290588379,419.4025602340698,113.36440086364746,198.42228412628174,868.7149286270142,320.19141817092896,1.1278232336044312,0.4603755752245585,1.285273790359497,0.8737553338209788,0.15745055675506592,0.4133797585964203,1.2065485119819641,0.6670654545227687,1.7503050570958363,92.03272819519043
image_570,../data/train_data/train_data/image_570.png,1,left,-237.61172533035278,215.94939613342285,-173.02266240119934,438.25052881240845,64.58906292915344,222.3011326789856,-205.31719386577606,327.09996247291565,-0.33001628518104553,0.4498945752779643,-0.24030925333499908,0.9130219350258509,0.08970703184604645,0.46312735974788666,-0.2851627692580223,0.6814582551519076,3.441776712611911,173.02266240119934
image_571,../data/train_data/train_data/image_571.png,0,left,-245.76581239700317,219.40828704833984,-182.87230253219604,404.42028427124023,62.89350986480713,185.0119972229004,-214.3190574645996,311.91428565979004,-0.34134140610694885,0.4571005980173747,-0.2539893090724945,0.8425422588984172,0.08735209703445435,0.3854416608810425,-0.2976653575897217,0.6498214284578959,2.941670732331417,182.87230253219604
image_572,../data/train_data/train_data/image_572.png,0,left,-245.97747087478638,223.07912254333496,-133.901549577713,408.09521102905273,112.07592129707336,185.01608848571777,-189.9395102262497,315.58716678619385,-0.3416353762149811,0.4647481719652812,-0.1859743744134903,0.8501983563105265,0.15566100180149078,0.38545018434524536,-0.2638048753142357,0.6574732641379039,1.6508103287886966,133.901549577713
image_573,../data/train_data/train_data/image_573.png,1,right,834.1653728485107,227.0959129333496,922.0384883880615,380.034140586853,87.87311553955078,152.93822765350342,878.1019306182861,303.5650267601013,1.1585630178451538,0.4731164852778117,1.2806090116500854,0.7917377928892771,0.12204599380493164,0.31862130761146545,1.2195860147476196,0.6324271390835444,1.7404438970263607,114.16537284851074
image_574,../data/train_data/train_data/image_574.png,1,left,-260.5950593948364,222.72492790222168,-114.60067391395569,448.7776198387146,145.99438548088074,226.05269193649292,-187.59786665439606,335.75127387046814,-0.36193758249282837,0.46401026646296184,-0.1591676026582718,0.9349533746639888,0.20276997983455658,0.4709431082010269,-0.2605525925755501,0.6994818205634753,1.5483656525003595,114.60067391395569
image_575,../data/train_data/train_data/image_575.png,1,left,-172.07656145095825,224.04511833190918,-130.221848487854,363.0053606033325,41.85471296310425,138.96024227142334,-151.14920496940613,293.52523946762085,-0.23899522423744202,0.46676066319147747,-0.18086367845535278,0.7562611679236094,0.05813154578208923,0.28950050473213196,-0.2099294513463974,0.6115109155575434,3.320062005775061,130.221848487854
image_577,../data/train_data/train_data/image_577.png,0,right,835.255765914917,224.34689903259277,882.037181854248,365.49784803390503,46.781415939331055,141.15094900131226,858.6464738845825,294.9223735332489,1.160077452659607,0.4673893729845683,1.2250516414642334,0.7614538500706355,0.06497418880462646,0.2940644770860672,1.1925645470619202,0.6144216115276019,3.01724405230413,115.25576591491699
image_578,../data/train_data/train_data/image_578.png,1,right,814.0167903900146,228.5666790008545,891.2635517120361,359.7252335548401,77.24676132202148,131.1585545539856,852.6401710510254,294.1459562778473,1.130578875541687,0.4761805812517802,1.2378660440444946,0.7494275699059169,0.10728716850280762,0.27324698865413666,1.1842224597930908,0.6128040755788485,1.69791655092464,94.01679039001465
image_579,../data/train_data/train_data/image_579.png,1,right,861.5564346313477,222.11092376708984,990.6097412109375,433.84591603279114,129.05330657958984,211.7349922657013,926.0830879211426,327.9784198999405,1.196606159210205,0.4627310911814372,1.3758468627929688,0.9038456584016482,0.17924070358276367,0.44111456722021103,1.286226511001587,0.6832883747915427,1.640678552743009,141.55643463134766
image_58,../data/train_data/train_data/image_58.png,1,left,-306.4489245414734,221.54220962524414,-159.38936948776245,449.3810489177704,147.05955505371094,227.83883929252625,-232.91914701461792,335.46162927150726,-0.42562350630760193,0.46154627005259197,-0.22137412428855896,0.9362105185786883,0.20424938201904297,0.47466424852609634,-0.32349881529808044,0.6988783943156401,1.5492964004230265,159.38936948776245
